"t","x","y","v","r","psi","sa","ux","ax","sr","jx"
16.121739130434783,120.58176675012675,86.50442557742726,-0.029265024337614506,0.08596077163367452,0.8884439261725191,0.025795121941858824,10.0,0.0,-0.01901501934216218,-0.04786566992212822
16.13478260869565,120.662902623612,86.60656310271881,-0.03028035224570611,0.08479477577069619,0.8895575682972379,0.025398195682485393,10.0,0.0,-0.01901501934216218,-0.04786566992212822
16.14782608695652,120.7439540789172,86.70876714494574,-0.03122398297852683,0.08362874426763543,0.8906559852516781,0.02502191251560741,10.0,0.0,-0.01901501934216218,-0.04786566992212822
16.16086956521739,120.82492182797293,86.81103705427631,-0.032093780797391426,0.08247069574305965,0.8917392258728697,0.024665996393586936,10.0,0.0,-0.01901501934216218,-0.04786566992212822
16.173913043478258,120.90580640825824,86.91337232248864,-0.03288886870650423,0.08132761828418729,0.8928074534792824,0.02433150839215969,10.0,0.0,-0.01901501934216218,-0.04786566992212822
16.18695652173913,120.98660823316196,87.01577254190684,-0.0336085103141604,0.08020629442376044,0.8938609113353653,0.024020204208484892,10.0,0.0,-0.01901501934216218,-0.04786566992212822
16.2,121.06732758784327,87.11823740798846,-0.034252093433507824,0.07911332855845299,0.8948999213131443,0.02373385596935894,10.0,0.0,-0.05337215802255839,-0.03311763568796717
16.213043478260868,121.14796543240533,87.22076607549302,-0.03489677928401682,0.07797255760074322,0.8959244773665942,0.023058063138820285,10.0,0.0,-0.05337215802255839,-0.03311763568796717
16.226086956521737,121.22852510952515,87.32335579985624,-0.03559786544915489,0.07672431704727656,0.8969334171611385,0.022423001813010032,10.0,0.0,-0.05337215802255839,-0.03311763568796717
16.23913043478261,121.30901002736931,87.4260037984468,-0.036325125965914855,0.07539763176923514,0.8979255959731097,0.021828671991927957,10.0,0.0,-0.05337215802255839,-0.03311763568796717
16.252173913043478,121.389423121196,87.52870768002862,-0.03705245290356655,0.07401860157155014,0.8989001475874363,0.021275073675574394,10.0,0.0,-0.05337215802255839,-0.03311763568796717
16.265217391304347,121.46976685335518,87.63146544476105,-0.03775785636365804,0.0726104011928995,0.8998564842976449,0.020762206863949258,10.0,0.0,-0.05337215802255839,-0.03311763568796717
16.278260869565216,121.55004314836994,87.73427553127259,-0.03842341867056123,0.07119373794574321,0.9007943246433195,0.02029434910602974,10.0,0.0,-0.05337215802255839,-0.03311763568796717
16.291304347826085,121.6302532831675,87.83713689230547,-0.039037880360106955,0.06978457598172205,0.9017137323787207,0.019859051126218403,10.0,0.0,-0.05337215802255839,-0.03311763568796717
16.304347826086957,121.71039836985531,87.94004861563701,-0.039597748781783064,0.06839086798559733,0.902614869712463,0.019434435062257505,10.0,0.0,-0.05337215802255839,-0.03311763568796717
16.317391304347826,121.79047948527659,88.04300981923312,-0.04010617443561432,0.06701348957046724,0.9034979280917124,0.019014474618395363,10.0,0.0,-0.05337215802255839,-0.03311763568796717
16.330434782608695,121.8704976926674,88.14601963386724,-0.04056792928826956,0.0656514426934081,0.9043631158553138,0.01860122472942304,10.0,0.0,-0.05337215802255839,-0.03311763568796717
16.343478260869563,121.9504540708395,88.24907718000077,-0.04098552821391409,0.06430578138350299,0.9052106444313658,0.0181941858612302,10.0,0.0,-0.05337215802255839,-0.03311763568796717
16.356521739130436,122.0303497007197,88.35218157853245,-0.04136194848624315,0.06297683169726709,0.9060407303097981,0.017793358013816728,10.0,0.0,-0.05337215802255839,-0.03311763568796717
16.369565217391305,122.11018566548634,88.45533195064165,-0.041699984801752334,0.06166488473625549,0.9068535931071274,0.017398741187182848,10.0,0.0,-0.05337215802255839,-0.03311763568796717
16.382608695652173,122.18996305064968,88.5585274177265,-0.04200224788726251,0.060370197857661345,0.9076494555195443,0.017010339571394927,10.0,0.0,-0.05337215802255839,-0.03311763568796717
16.395652173913042,122.26968303464851,88.66176703140701,-0.042269611287924364,0.05909434528982044,0.9084284905578334,0.01663259904639665,10.0,0.0,-0.05337215802255839,-0.03311763568796717
16.40869565217391,122.34934669256121,88.7650499253501,-0.042504579717061446,0.05783731827756079,0.9091909346318053,0.01626390311707973,10.0,0.0,-0.05337215802255839,-0.03311763568796717
16.421739130434784,122.42895499517799,88.8683753158351,-0.04271108752360693,0.05659774647317171,0.9099370834034018,0.015898355657622022,10.0,0.0,-0.05337215802255839,-0.03311763568796717
16.434782608695652,122.50850894148493,88.97174239929718,-0.04289215881084224,0.05537493835962964,0.9106672135333221,0.015533101222458406,10.0,0.0,-0.05337215802255839,-0.03311763568796717
16.44782608695652,122.58800955866425,89.07515035232757,-0.04304990743639741,0.054168881250596185,0.9113815826810255,0.015168325046280212,10.0,0.0,-0.05337215802255839,-0.03311763568796717
16.46086956521739,122.66745790209407,89.17859833167333,-0.043185537012250835,0.05298024129041939,0.9120804295047295,0.014807253044035597,10.0,0.0,-0.05337215802255839,-0.03311763568796717
16.473913043478262,122.74685505534856,89.28208547423752,-0.043299340904729346,0.051810363454133146,0.912763973661411,0.01445615181092937,10.0,0.0,-0.05337215802255839,-0.03311763568796717
16.48695652173913,122.82620213019784,89.38561089707899,-0.04339070223450814,0.05066127154745844,0.9134324158068052,0.014124328622423354,10.0,0.0,-0.05337215802255839,-0.03311763568796717
16.5,122.90550026660807,89.48917369741267,-0.043458093876610905,0.04953566820680142,0.9140859375954067,0.013824131434235828,10.0,0.0,-0.009615743900844985,-0.10691250862338655
16.51304347826087,122.98475003799874,89.59277341048279,-0.043480518008338076,0.048458056159284946,0.9147250083018867,0.013600877606651409,10.0,0.0,-0.009615743900844985,-0.10691250862338655
16.52608695652174,123.06395181321453,89.69640972863294,-0.0434934848645631,0.047394416186023046,0.9153501779616284,0.013181961616963616,10.0,0.0,-0.009615743900844985,-0.10691250862338655
16.53913043478261,123.14310779333015,89.80008093920496,-0.043569950500847776,0.046267028519611085,0.9159610866160014,0.012567383465172733,10.0,0.0,-0.009615743900844985,-0.10691250862338655
16.55217391304348,123.22222197603065,89.90378395472237,-0.043770050374253175,0.04500733213247644,0.9165565092460689,0.011757467842392726,10.0,0.0,-0.009615743900844985,-0.10691250862338655
16.565217391304348,123.30130027470761,90.00751422826234,-0.04413794370616571,0.04355864684871401,0.9171343094792832,0.010775918508513262,10.0,0.0,-0.009615743900844985,-0.10691250862338655
16.57826086956522,123.38035004837728,90.11126612400759,-0.044714983963129736,0.04186426764461981,0.9176917041361479,0.009536211580294413,10.0,0.0,-0.009615743900844985,-0.10691250862338655
16.59130434782609,123.45938029659413,90.2150327697589,-0.04552896759397801,0.03987884871260362,0.9182251926506243,0.008145694533646226,10.0,0.0,-0.009615743900844985,-0.10691250862338655
16.604347826086958,123.53840110553953,90.31880648269129,-0.04654870362121035,0.03761685046620358,0.9187308442555131,0.00684457134794902,10.0,0.0,-0.009615743900844985,-0.10691250862338655
16.617391304347827,123.61742092767348,90.42258084702058,-0.04768492817614418,0.03515908559162774,0.9192056508275978,0.005635564511758159,10.0,0.0,-0.009615743900844985,-0.10691250862338655
16.630434782608695,123.69644669757955,90.52635061658094,-0.04887216498854598,0.03256704468875453,0.9196474418239459,0.004518670479198942,10.0,0.0,-0.009615743900844985,-0.10691250862338655
16.643478260869564,123.77548403303116,90.6301115557479,-0.050056474632704726,0.029894547495726786,0.9200547705388424,0.003493889250271414,10.0,0.0,-0.009615743900844985,-0.10691250862338655
16.656521739130437,123.85453702817232,90.73386059098972,-0.051197620293726834,0.027186660596982735,0.9204270164982736,0.002561220824975303,10.0,0.0,-0.009615743900844985,-0.10691250862338655
16.669565217391305,123.93360890089427,90.83759531199352,-0.05226192716906316,0.02448356817379997,0.9207640185171229,0.0017206652033111324,10.0,0.0,-0.009615743900844985,-0.10691250862338655
16.682608695652174,124.01270208938122,90.94131389748873,-0.05322122226043969,0.021821142457511357,0.9210660205968492,0.0009722223852786085,10.0,0.0,-0.009615743900844985,-0.10691250862338655
16.695652173913043,124.0918182418735,91.04501512284838,-0.054052934886642624,0.019230902450725545,0.9213336758840028,0.00031589237087773035,10.0,0.0,-0.009615743900844985,-0.10691250862338655
16.708695652173915,124.17095803135028,91.1486984967109,-0.05474193108100282,0.016739233368646272,0.9215681214299702,-0.0002483248398917655,10.0,0.0,-0.009615743900844985,-0.10691250862338655
16.721739130434784,124.25012138892411,91.25236408326374,-0.055277984658519616,0.014368715171824222,0.9217708524150212,-0.0007204292470294263,10.0,0.0,-0.009615743900844985,-0.10691250862338655
16.734782608695653,124.3293077309972,91.35601233170367,-0.05565323962469306,0.012139567777046492,0.9219435856384223,-0.0011004208505354083,10.0,0.0,-0.009615743900844985,-0.10691250862338655
16.747826086956522,124.40851595051795,91.45964408270358,-0.05586227270238579,0.010069656814124566,0.9220882591236926,-0.0013882996504097722,10.0,0.0,-0.009615743900844985,-0.10691250862338655
16.76086956521739,124.487744395146,91.56326058541143,-0.05590203236967404,0.008174709013920834,0.9222070389257784,-0.0015829442595412697,10.0,0.0,-0.009615743900844985,-0.10691250862338655
16.773913043478263,124.56699084028527,91.6668635187695,-0.05577265006527221,0.0064675898120651765,0.9223023218854568,-0.001688000430287451,10.0,0.0,-0.009615743900844985,-0.10691250862338655
16.78695652173913,124.64625269171809,91.77045483948363,-0.055477570201466465,0.004957344394765619,0.9223766213033959,-0.0017108929945488676,10.0,0.0,-0.009615743900844985,-0.10691250862338655
16.8,124.72552704269025,91.87403673963524,-0.05502316598733745,0.003649452826207011,0.9224325319554485,-0.0016583031797185476,10.0,0.0,0.011718035259810307,0.06421885540534572
16.81304347826087,124.8048105722713,91.977611724228,-0.054404037723707534,0.002561320494120417,0.9224727780032042,-0.0014526701071335814,10.0,0.0,0.011718035259810307,0.06421885540534572
16.826086956521742,124.8840991385207,92.08118292083526,-0.05361048407692455,0.0017156642437498992,0.9225004028195339,-0.0011414587657216833,10.0,0.0,0.011718035259810307,0.06421885540534572
16.83913043478261,124.96338802620957,92.18475389277734,-0.0526453256816961,0.00112228664742516,0.9225186326826508,-0.0007246691554829103,10.0,0.0,0.011718035259810307,0.06421885540534572
16.85217391304348,125.04267206390166,92.28832855096456,-0.051512303908558967,0.0007897205756513908,0.9225308135389094,-0.00020230127641703618,10.0,0.0,0.011718035259810307,0.06421885540534572
16.86521739130435,125.1219456334746,92.39191114713208,-0.05021594436251136,0.0007253469845672933,0.9225403997589225,0.0004256448714756655,10.0,0.0,0.011718035259810307,0.06421885540534572
16.878260869565217,125.20120270024732,92.49550625123416,-0.048761172924873156,0.0009356725456124342,0.9225509291119224,0.0011590806784007935,10.0,0.0,0.011718035259810307,0.06421885540534572
16.891304347826086,125.2804370786271,92.5991185505855,-0.04715483835339484,0.0014237521138521167,0.9225658773695526,0.0019659434497723187,10.0,0.0,0.011718035259810307,0.06421885540534572
16.904347826086955,125.35964188381766,92.70275326256507,-0.04543406122515997,0.0021625845575510123,0.9225889642280197,0.002769709575655037,10.0,0.0,0.011718035259810307,0.06421885540534572
16.917391304347827,125.43881119335383,92.80641487663712,-0.043644880498156874,0.003111705194355076,0.9226232990514031,0.003529817478366608,10.0,0.0,0.011718035259810307,0.06421885540534572
16.930434782608696,125.5179406613238,92.91010668967655,-0.04183081204200561,0.004226838395099144,0.922671059826849,0.004246500310166142,10.0,0.0,0.011718035259810307,0.06421885540534572
16.943478260869565,125.59702628525453,93.0138317354294,-0.04002875037933075,0.005469756470545423,0.9227341780161756,0.004924707404352829,10.0,0.0,0.011718035259810307,0.06421885540534572
16.956521739130434,125.67606473042572,93.11759253899784,-0.03826711168084074,0.006808810083636955,0.922814165713013,0.005563194789759255,10.0,0.0,0.011718035259810307,0.06421885540534572
16.969565217391303,125.75505332941593,93.22139111686577,-0.03656904976750869,0.00821572422950875,0.9229121202832578,0.006161962466385473,10.0,0.0,0.011718035259810307,0.06421885540534572
16.982608695652175,125.83399005355639,93.32522899821008,-0.034951707823369975,0.009666427243458519,0.9230287425461692,0.006721010434231654,10.0,0.0,0.011718035259810307,0.06421885540534572
16.995652173913044,125.91287338156934,93.42910732420985,-0.033427708045946844,0.011140179106704211,0.9231644191969257,0.007240338693297467,10.0,0.0,0.011718035259810307,0.06421885540534572
17.008695652173913,125.99170210534895,93.53302699454402,-0.03200730490496997,0.012618367567166293,0.9233193367590575,0.00771994724358307,10.0,0.0,0.011718035259810307,0.06421885540534572
17.02173913043478,126.07047532897947,93.63698866813111,-0.030698396003199565,0.014084502091954212,0.9234934821569478,0.008159836085088443,10.0,0.0,0.011718035259810307,0.06421885540534572
17.03478260869565,126.14919251897945,93.74099272572207,-0.029505816278898877,0.015524669916366638,0.9236866224911581,0.008562119822268672,10.0,0.0,0.011718035259810307,0.06421885540534572
