"t","x","y","v","r","psi","sa","ux","ax","sr","jx"
0.0,0.0,0.0,0.0,0.0,1.2037,0.0,10.0,0.0,0.0,0.0
0.013043478260869556,0.04682914854738308,0.12173850511244218,-0.002514261083874381,2.6786907167166054e-5,1.2037001805917436,0.0,10.0,0.0,0.0,0.0
0.026086956521739146,0.09368725922398513,0.24346587354143645,-0.004843453416721057,4.856816349021686e-5,1.2037006770033,0.0,10.0,0.0,0.0,0.0
0.0391304347826087,0.1405722149544255,0.365182919402647,-0.007000813207450303,6.610231197933014e-5,1.203701429117502,0.0,10.0,0.0,0.0,0.0
0.05217391304347826,0.18748204641924912,0.4868904000112167,-0.008998687697228242,8.004413476602569e-5,1.203702385824987,0.0,10.0,0.0,0.0,0.0
0.06521739130434781,0.23441492377221337,0.6085890190599796,-0.010848580501244829,9.095667840056607e-5,1.2037035039268789,0.0,10.0,0.0,0.0,0.0
0.0782608695652174,0.28136914923200107,0.7302794294609134,-0.012561193750710225,9.93188542574434e-5,1.2037047474482614,0.0,10.0,0.0,0.0,0.0
0.09130434782608696,0.32834314307076445,0.8519622387294413,-0.014146505522241734,0.00010554635621953905,1.203706085739608,0.0,10.0,0.0,0.0,0.0
0.10434782608695652,0.37533543866300456,0.9736380108870903,-0.015613798462369998,0.00010999683978325285,1.203707493013871,0.0,10.0,0.0,0.0,0.0
0.11739130434782608,0.42234467886156607,1.0953072678507878,-0.016971682712085635,0.00011296926181491584,1.2037089484211325,0.0,10.0,0.0,0.0,0.0
0.13043478260869565,0.4693696035654349,1.2169704942135648,-0.01822816699794994,0.00011471908513222017,1.2037104346840024,0.0,10.0,0.0,0.0,0.0
0.14347826086956522,0.5164090402291212,1.3386281408946525,-0.01939071333162713,0.00011546933892523582,1.2037119371080967,0.0,10.0,0.0,0.0,0.0
0.15652173913043477,0.5634619017320383,1.4602806259588157,-0.020466250144695452,0.00011541159981268869,1.2037134435008927,0.0,10.0,0.0,0.0,0.0
0.16956521739130434,0.610527182872555,1.581928335962661,-0.021461195946932497,0.00011470330262030238,1.2037149444396082,0.0,10.0,0.0,0.0,0.0
0.1826086956521739,0.657603957281814,1.703571627141737,-0.022381476719877107,0.0001134719391743516,1.2037164328927774,0.0,10.0,0.0,0.0,0.0
0.1956521739130435,0.7046913603398088,1.8252108319828337,-0.023232627624309735,0.0001118301368490561,1.2037179028959002,0.0,10.0,0.0,0.0,0.0
0.20869565217391303,0.7517885881812062,1.946846259606402,-0.02401979899707389,0.00010987638613044854,1.2037193494883944,0.0,10.0,0.0,0.0,0.0
0.22173913043478258,0.7988948969300032,2.0684781960609073,-0.024747761211652126,0.00010769518190207191,1.2037207687043805,0.0,10.0,0.0,0.0,0.0
0.23478260869565218,0.8460095970001429,2.1901069065141505,-0.02542094275110803,0.00010535444601409495,1.2037221578437247,0.0,10.0,0.0,0.0,0.0
0.24782608695652172,0.8931320606764096,2.311732632337442,-0.026043382663487154,0.00010290267353555544,1.2037235156988393,0.0,10.0,0.0,0.0,0.0
0.2608695652173913,0.9402617027988099,2.4333555985362953,-0.026618848156971697,0.0001003819877834069,1.2037248414333839,0.0,10.0,0.0,0.0,0.0
0.27391304347826084,0.987397976589377,2.5549760153556433,-0.027150860538396826,9.782997973037887e-5,1.2037261344319234,0.0,10.0,0.0,0.0,0.0
0.28695652173913044,1.0345403736521726,2.676594078279846,-0.027642695213250686,9.527970800497676e-5,1.2037273942999278,0.0,10.0,0.0,0.0,0.0
0.3,1.0816884239732871,2.798209968032689,-0.02809738168567441,9.275969889148185e-5,1.2037286208637723,0.0,10.0,0.0,-0.06602465247445138,-0.07517428817516214
0.31304347826086953,1.1288435096479563,2.919823153139662,-0.028680878997689337,-8.228873110714424e-5,1.2037290564421452,-0.0008703910012052522,10.0,0.0,-0.06602465247445138,-0.07517428817516214
0.32608695652173914,1.1760139704592767,3.0414304260063694,-0.029519812375026887,-0.0005771825379189762,1.2037250842779952,-0.0017591817663570586,10.0,0.0,-0.06602465247445138,-0.07517428817516214
0.3391304347826087,1.2232091968935823,3.163028173147819,-0.03056441904863081,-0.0013576616522911916,1.2037127587269467,-0.0026663722954554307,10.0,0.0,-0.06602465247445138,-0.07517428817516214
0.3521739130434782,1.270437851551606,3.284613058369292,-0.031772733528255014,-0.0023939219031244205,1.203688555463266,-0.0035919625885003476,10.0,0.0,-0.06602465247445138,-0.07517428817516214
0.3652173913043478,1.3177080442779707,3.406181954678335,-0.03310830120064935,-0.0036590091510377756,1.2036492934778567,-0.0045250145304733345,10.0,0.0,-0.06602465247445138,-0.07517428817516214
0.3782608695652174,1.3650272468318279,3.5277319762180914,-0.03454324403223092,-0.005131908081208272,1.2035921686404907,-0.005498606513142774,10.0,0.0,-0.06602465247445138,-0.07517428817516214
0.3913043478260869,1.4124025703115617,3.6492603703445683,-0.03605050638695925,-0.006790548184150203,1.2035146300824753,-0.006469260305604553,10.0,0.0,-0.06602465247445138,-0.07517428817516214
0.4043478260869565,1.4598406433797952,3.7707645638224694,-0.037582748053753806,-0.008589889536094299,1.2034144278969596,-0.007299402091731233,10.0,0.0,-0.06602465247445138,-0.07517428817516214
0.41739130434782606,1.5073459909324265,3.8922427858250748,-0.03906424121690312,-0.010449957531550941,1.2032902846227744,-0.007980318111022988,10.0,0.0,-0.06602465247445138,-0.07517428817516214
0.4304347826086956,1.554921145013282,4.013694026450439,-0.04043719160886035,-0.012304742459511308,1.2031418182328717,-0.008512457562941758,10.0,0.0,-0.06602465247445138,-0.07517428817516214
