"t","x","y","v","r","psi","sa","ux","ax","sr","jx"
0.0,0.0,0.0,0.0,0.0,1.2037,0.0,10.0,0.0,0.0,0.0
0.01578947368421054,0.056691680477084845,0.14736621679883316,-0.0030195391060148977,3.176117472266241e-5,1.2037002610279242,0.0,10.0,0.0,0.0,0.0
0.03157894736842105,0.11342513818929932,0.29471636918928246,-0.00577202651918973,5.642865671590574e-5,1.2037009656538966,0.0,10.0,0.0,0.0,0.0
0.047368421052631594,0.17019670153516,0.44205186908702193,-0.008280438010161118,7.52880417793546e-5,1.2037020124520912,0.0,10.0,0.0,0.0,0.0
0.0631578947368421,0.22700300804996532,0.5893740095637121,-0.010565884669093115,8.941469369022941e-5,1.2037033181904018,0.0,10.0,0.0,0.0,0.0
0.07894736842105264,0.28384098515569495,0.7366839722309914,-0.01264772084373342,9.96964688224356e-5,1.2037048157675425,0.0,10.0,0.0,0.0,0.0
0.09473684210526315,0.34070781969188046,0.8839828389447939,-0.014543713464457082,0.0001068764580405614,1.2037064503362322,0.0,10.0,0.0,0.0,0.0
0.1105263157894737,0.39760094049391825,1.0312715984995033,-0.01627014180309892,0.00011157267183301031,1.2037081775358853,0.0,10.0,0.0,0.0,0.0
0.1263157894736842,0.4545180057559356,1.1785511514794054,-0.0178418735804618,0.00011428441806863782,1.2037099629470398,0.0,10.0,0.0,0.0,0.0
0.14210526315789473,0.5114568701822252,1.325822322891108,-0.019272553529006514,0.00011543149938697943,1.2037117785787022,0.0,10.0,0.0,0.0,0.0
0.15789473684210525,0.56841557359468,1.4730858665449205,-0.02057467027279594,0.00011536532817869885,1.2037136018833998,0.0,10.0,0.0,0.0,0.0
0.1736842105263158,0.625392333211324,1.6203424680208807,-0.02175960728291914,0.00011436534088415995,1.20371541612895,0.0,10.0,0.0,0.0,0.0
0.1894736842105263,0.6823855284966919,1.7675927504954578,-0.022837732549145694,0.0001126524188162462,1.2037172092165573,0.0,10.0,0.0,0.0,0.0
0.20526315789473684,0.7393936711013709,1.914837286306056,-0.023818577325075353,0.00011041578995687859,1.2037189713157725,0.0,10.0,0.0,0.0,0.0
0.22105263157894736,0.7964154025778446,2.0620765978296154,-0.024710850061636976,0.0001078144387931483,1.2037206947442307,0.0,10.0,0.0,0.0,0.0
0.23684210526315788,0.8534494853302383,2.2093111609623977,-0.025522496570536846,0.00010497357154680057,1.2037223743458094,0.0,10.0,0.0,0.0,0.0
0.2526315789473684,0.9104948077195925,2.356541403155942,-0.026260669239190078,0.0001019799244247145,1.2037240079018174,0.0,10.0,0.0,0.0,0.0
0.26842105263157895,0.9675503496630299,2.5037677166512493,-0.026931935830341414,9.890610313425295e-5,1.203725594031813,0.0,10.0,0.0,0.0,0.0
0.28421052631578947,1.0246151734962012,2.6509904619936258,-0.027542336077646997,9.581498098554418e-5,1.203727131829709,0.0,10.0,0.0,0.0,0.0
0.3,1.0816884239732871,2.798209968032689,-0.02809738168567441,9.275969889148185e-5,1.2037286208637723,0.0,10.0,0.0,-0.0012045261449583167,-0.006529591540346982
0.31578947368421056,1.1387701633560927,2.9454262107963434,-0.028663573067704173,2.4373955792004508e-5,1.2037297134346854,-0.0002759829227574026,10.0,0.0,-0.0012045261449583167,-0.006529591540346982
0.33157894736842103,1.195863704047758,3.092637916144399,-0.029290678457127226,-0.0001647413983629626,1.2037287555041167,-0.0005634625980124203,10.0,0.0,-0.0012045261449583167,-0.006529591540346982
0.34736842105263155,1.2529729026931817,3.239843599725175,-0.029961515256757807,-0.00046127061951331267,1.2037239464924645,-0.0008624390257650588,10.0,0.0,-0.0012045261449583167,-0.006529591540346982
0.36315789473684207,1.3101013453626036,3.387041880116528,-0.03066235355882796,-0.0008539833033120055,1.2037136831111197,-0.001172912206015315,10.0,0.0,-0.0012045261449583167,-0.006529591540346982
0.37894736842105264,1.3672524036190985,3.534231457152676,-0.03138263323683819,-0.0013337452837639742,1.203696532387932,-0.0014961728142734705,10.0,0.0,-0.0012045261449583167,-0.006529591540346982
0.39473684210526316,1.42442934550768,3.6814110690874906,-0.0321111603149442,-0.0018899619380482748,1.2036711816007524,-0.0018166396656062432,10.0,0.0,-0.0012045261449583167,-0.006529591540346982
0.4105263157894737,1.4816350736633612,3.828579593160547,-0.032829457316057506,-0.0025032748470939056,1.2036365416605221,-0.002106852393645861,10.0,0.0,-0.0012045261449583167,-0.006529591540346982
0.4263157894736842,1.5388716642009574,3.97573622286815,-0.03351621335379391,-0.003149118817796875,1.2035919391629597,-0.002363994959069839,10.0,0.0,-0.0012045261449583167,-0.006529591540346982
0.4421052631578948,1.596140542853948,4.122880400451416,-0.03415590105227837,-0.003807426038090652,1.2035370241147336,-0.0025902923415746485,10.0,0.0,-0.0012045261449583167,-0.006529591540346982
0.45789473684210524,1.653442565646551,4.270011786110178,-0.034737857363534234,-0.004462031596733593,1.2034717254500222,-0.0027853418634844066,10.0,0.0,-0.0012045261449583167,-0.006529591540346982
0.4736842105263158,1.7107781151669865,4.41713022128359,-0.03525406939589501,-0.005098805920436774,1.2033961997908211,-0.0029491435247991195,10.0,0.0,-0.0012045261449583167,-0.006529591540346982
0.4894736842105263,1.7681470710526646,4.564235740104873,-0.035699797910286324,-0.005706146283032695,1.2033108421967167,-0.0030816973255187816,10.0,0.0,-0.0012045261449583167,-0.006529591540346982
0.5052631578947369,1.8255489439985668,4.7113285185416105,-0.036072265192148685,-0.006274191084372462,1.2032162118362364,-0.0031830032656433955,10.0,0.0,-0.0012045261449583167,-0.006529591540346982
